"íçï∂ì˙éû","ìXï‹î‘çÜ","ÉXÉeÅ[É^ÉX","çXêVì˙éû","ìoò^ì˙éû","è§ïiî‘çÜ","äÛñ]êîó ","î[ïiêîó "
"2023-11-15 09:03:25","0000000000045","1","2023-11-15 09:03:25","2023-11-15 09:03:25","58-2","15","15"
"2023-11-15 09:07:38","0000000000086","1","2023-11-15 09:07:38","2023-11-15 09:07:38","58-2","28","28"
"2023-11-15 09:08:17","0000000000093","1","2023-11-15 09:08:17","2023-11-15 09:08:17","58-2","10","10"
"2023-11-15 09:12:37","0000000000027","1","2023-11-15 09:12:37","2023-11-15 09:12:37","58-2","11","11"
"2023-11-15 09:13:22","0000000000006","1","2023-11-15 09:13:22","2023-11-15 09:13:22","58-1","16","16"
"2023-11-15 09:22:31","0000000000002","1","2023-11-15 09:22:31","2023-11-15 09:22:31","16","20","20"
"2023-11-15 09:22:31","0000000000002","1","2023-11-15 09:22:31","2023-11-15 09:22:31","18","30","20"
"2023-11-15 09:22:31","0000000000002","1","2023-11-15 09:22:31","2023-11-15 09:22:31","40-1","15","15"
"2023-11-15 09:22:31","0000000000002","1","2023-11-15 09:22:31","2023-11-15 09:22:31","49-1","30","30"
"2023-11-15 09:22:31","0000000000002","1","2023-11-15 09:22:31","2023-11-15 09:22:31","5","10","10"
"2023-11-15 09:41:44","0000000000014","1","2023-11-15 09:41:44","2023-11-15 09:41:44","58-2","6","6"
"2023-11-15 09:48:15","0000000000006","1","2023-11-15 09:48:15","2023-11-15 09:48:15","49-2","30","30"
"2023-11-15 09:48:15","0000000000006","1","2023-11-15 09:48:15","2023-11-15 09:48:15","59-1","10","10"
"2023-11-15 09:48:15","0000000000006","1","2023-11-15 09:48:15","2023-11-15 09:48:15","42-1","30","30"
"2023-11-15 09:48:20","0000000000063","1","2023-11-15 09:48:20","2023-11-15 09:48:20","58-2","5","5"
"2023-11-15 10:01:40","0000000000055","1","2023-11-15 10:01:40","2023-11-15 10:01:40","58-2","2","2"
"2023-11-15 10:05:23","0000000000092","1","2023-11-15 10:05:23","2023-11-15 10:05:23","58-2","9","9"
"2023-11-15 10:28:15","0000000000020","1","2023-11-15 10:28:15","2023-11-15 10:28:15","58-2","16","16"
"2023-11-15 10:39:04","0000000000012","1","2023-11-15 10:39:04","2023-11-15 10:39:04","49-2","30","30"
"2023-11-15 10:50:00","0000000000013","1","2023-11-15 10:50:00","2023-11-15 10:50:00","16","10","10"
"2023-11-15 10:50:00","0000000000013","1","2023-11-15 10:50:00","2023-11-15 10:50:00","18","10","10"
"2023-11-15 10:50:00","0000000000013","1","2023-11-15 10:50:00","2023-11-15 10:50:00","50-2","5","5"
"2023-11-15 10:54:05","0000000000095","1","2023-11-15 10:54:05","2023-11-15 10:54:05","49-1","30","30"
"2023-11-15 10:55:30","0000000000036","1","2023-11-15 10:55:30","2023-11-15 10:55:30","40-1","6","6"
"2023-11-15 10:55:30","0000000000036","1","2023-11-15 10:55:30","2023-11-15 10:55:30","40-3","4","4"
"2023-11-15 10:55:30","0000000000036","1","2023-11-15 10:55:30","2023-11-15 10:55:30","49-2","15","15"
"2023-11-15 10:55:30","0000000000036","1","2023-11-15 10:55:30","2023-11-15 10:55:30","58-2","0","8"
"2023-11-15 11:07:42","0000000000093","1","2023-11-15 11:07:42","2023-11-15 11:07:42","9-1","5","5"
"2023-11-15 11:07:42","0000000000093","1","2023-11-15 11:07:42","2023-11-15 11:07:42","12","30","30"
"2023-11-15 11:07:42","0000000000093","1","2023-11-15 11:07:42","2023-11-15 11:07:42","17","15","15"
"2023-11-15 11:07:42","0000000000093","1","2023-11-15 11:07:42","2023-11-15 11:07:42","50-1","5","5"
"2023-11-15 11:24:16","0000000000067","1","2023-11-15 11:24:16","2023-11-15 11:24:16","58-2","6","6"
"2023-11-15 11:24:38","0000000000003","1","2023-11-15 11:24:38","2023-11-15 11:24:38","35-1","60","40"
"2023-11-15 11:24:38","0000000000003","1","2023-11-15 11:24:38","2023-11-15 11:24:38","23","20","20"
"2023-11-15 11:30:28","0000000000020","1","2023-11-15 11:30:28","2023-11-15 11:30:28","15","5","5"
"2023-11-15 11:30:28","0000000000020","1","2023-11-15 11:30:28","2023-11-15 11:30:28","16","5","5"
"2023-11-15 11:30:28","0000000000020","1","2023-11-15 11:30:28","2023-11-15 11:30:28","49-2","15","15"
"2023-11-15 11:42:22","0000000000010","1","2023-11-15 11:42:22","2023-11-15 11:42:22","49-1","15","15"
"2023-11-15 11:43:21","0000000000010","1","2023-11-15 11:43:21","2023-11-15 11:43:21","50-1","2","2"
"2023-11-15 11:43:21","0000000000010","1","2023-11-15 11:43:21","2023-11-15 11:43:21","61","2","2"
"2023-11-15 11:50:49","0000000000006","1","2023-11-15 11:50:49","2023-11-15 11:50:49","27-1","15","13"
"2023-11-15 11:50:49","0000000000006","1","2023-11-15 11:50:49","2023-11-15 11:50:49","33-1","15","15"
"2023-11-15 11:50:49","0000000000006","1","2023-11-15 11:50:49","2023-11-15 11:50:49","49-2","30","30"
"2023-11-15 11:50:49","0000000000006","1","2023-11-15 11:50:49","2023-11-15 11:50:49","42-1","30","30"
"2023-11-15 12:14:30","0000000000014","1","2023-11-15 12:14:30","2023-11-15 12:14:30","20","10","1"
"2023-11-15 12:14:30","0000000000014","1","2023-11-15 12:14:30","2023-11-15 12:14:30","26-2","5","5"
"2023-11-15 12:14:30","0000000000014","1","2023-11-15 12:14:30","2023-11-15 12:14:30","33-1","15","13"
"2023-11-15 12:14:30","0000000000014","1","2023-11-15 12:14:30","2023-11-15 12:14:30","35-1","20","15"
"2023-11-15 12:14:30","0000000000014","1","2023-11-15 12:14:30","2023-11-15 12:14:30","40-1","5","4"
"2023-11-15 12:14:30","0000000000014","1","2023-11-15 12:14:30","2023-11-15 12:14:30","23","7","7"
"2023-11-15 12:14:30","0000000000014","1","2023-11-15 12:14:30","2023-11-15 12:14:30","58-2","0","1"
"2023-11-15 12:37:57","0000000000006","1","2023-11-15 12:37:57","2023-11-15 12:37:57","17","30","30"
"2023-11-15 12:37:57","0000000000006","1","2023-11-15 12:37:57","2023-11-15 12:37:57","27-1","10","10"
"2023-11-15 12:37:57","0000000000006","1","2023-11-15 12:37:57","2023-11-15 12:37:57","33-1","15","15"
"2023-11-15 12:37:57","0000000000006","1","2023-11-15 12:37:57","2023-11-15 12:37:57","58-2","0","1"
"2023-11-15 12:37:57","0000000000006","1","2023-11-15 12:37:57","2023-11-15 12:37:57","58-1","0","60"
"2023-11-15 12:49:20","0000000000095","1","2023-11-15 12:49:20","2023-11-15 12:49:20","49-1","30","30"
"2023-11-15 13:00:25","0000000000086","1","2023-11-15 13:00:25","2023-11-15 13:00:25","4","20","20"
"2023-11-15 13:00:25","0000000000086","1","2023-11-15 13:00:25","2023-11-15 13:00:25","49-1","15","15"
"2023-11-15 13:00:25","0000000000086","1","2023-11-15 13:00:25","2023-11-15 13:00:25","51","10","10"
"2023-11-15 13:12:46","0000000000006","1","2023-11-15 13:12:46","2023-11-15 13:12:46","51","10","10"
"2023-11-15 13:12:46","0000000000006","1","2023-11-15 13:12:46","2023-11-15 13:12:46","49-2","30","30"
"2023-11-15 13:12:46","0000000000006","1","2023-11-15 13:12:46","2023-11-15 13:12:46","4","20","20"
"2023-11-15 13:12:46","0000000000006","1","2023-11-15 13:12:46","2023-11-15 13:12:46","2","30","30"
"2023-11-15 13:12:46","0000000000006","1","2023-11-15 13:12:46","2023-11-15 13:12:46","58-1","0","44"
"2023-11-15 13:32:18","0000000000012","1","2023-11-15 13:32:18","2023-11-15 13:32:18","9-1","10","10"
"2023-11-15 13:32:18","0000000000012","1","2023-11-15 13:32:18","2023-11-15 13:32:18","26-2","15","15"
"2023-11-15 13:32:18","0000000000012","1","2023-11-15 13:32:18","2023-11-15 13:32:18","33-1","15","15"
"2023-11-15 13:32:18","0000000000012","1","2023-11-15 13:32:18","2023-11-15 13:32:18","35-1","15","15"
"2023-11-15 13:32:18","0000000000012","1","2023-11-15 13:32:18","2023-11-15 13:32:18","51","5","5"
"2023-11-15 13:32:18","0000000000012","1","2023-11-15 13:32:18","2023-11-15 13:32:18","49-2","15","15"
"2023-11-15 13:32:18","0000000000012","1","2023-11-15 13:32:18","2023-11-15 13:32:18","58-2","0","43"
"2023-11-15 14:02:21","0000000000045","1","2023-11-15 14:02:21","2023-11-15 14:02:21","19","5","5"
"2023-11-15 14:02:21","0000000000045","1","2023-11-15 14:02:21","2023-11-15 14:02:21","51","8","8"
"2023-11-15 14:02:21","0000000000045","1","2023-11-15 14:02:21","2023-11-15 14:02:21","9-2","30","30"
"2023-11-15 14:02:21","0000000000045","1","2023-11-15 14:02:21","2023-11-15 14:02:21","49-2","30","30"
"2023-11-15 14:13:40","0000000000006","1","2023-11-15 14:13:40","2023-11-15 14:13:40","12","20","20"
"2023-11-15 14:13:40","0000000000006","1","2023-11-15 14:13:40","2023-11-15 14:13:40","17","30","30"
"2023-11-15 14:13:40","0000000000006","1","2023-11-15 14:13:40","2023-11-15 14:13:40","18","15","15"
"2023-11-15 14:13:40","0000000000006","1","2023-11-15 14:13:40","2023-11-15 14:13:40","21","30","30"
"2023-11-15 14:13:40","0000000000006","1","2023-11-15 14:13:40","2023-11-15 14:13:40","42-1","30","30"
"2023-11-15 14:26:40","0000000000003","1","2023-11-15 14:26:40","2023-11-15 14:26:40","35-1","60","41"
"2023-11-15 14:26:40","0000000000003","1","2023-11-15 14:26:40","2023-11-15 14:26:40","51","20","16"
"2023-11-15 14:26:40","0000000000003","1","2023-11-15 14:26:40","2023-11-15 14:26:40","23","40","40"
"2023-11-15 14:29:24","0000000000036","1","2023-11-15 14:29:24","2023-11-15 14:29:24","59-1","10","10"
"2023-11-15 14:29:24","0000000000036","1","2023-11-15 14:29:24","2023-11-15 14:29:24","49-2","15","15"
"2023-11-15 14:29:24","0000000000036","1","2023-11-15 14:29:24","2023-11-15 14:29:24","58-2","0","38"
"2023-11-15 14:36:32","0000000000010","1","2023-11-15 14:36:32","2023-11-15 14:36:32","17","10","10"
"2023-11-15 14:36:32","0000000000010","1","2023-11-15 14:36:32","2023-11-15 14:36:32","49-1","15","15"
"2023-11-15 14:36:32","0000000000010","1","2023-11-15 14:36:32","2023-11-15 14:36:32","49-2","15","15"
"2023-11-15 14:41:02","0000000000013","1","2023-11-15 14:41:02","2023-11-15 14:41:02","58-2","43","43"
"2023-11-15 14:47:12","0000000000006","1","2023-11-15 14:47:12","2023-11-15 14:47:12","58-1","32","32"
"2023-11-15 14:47:32","0000000000092","1","2023-11-15 14:47:32","2023-11-15 14:47:32","45","10","10"
"2023-11-15 14:47:32","0000000000092","1","2023-11-15 14:47:32","2023-11-15 14:47:32","49-2","30","30"
"2023-11-15 14:47:55","0000000000086","1","2023-11-15 14:47:55","2023-11-15 14:47:55","33-1","5","5"
"2023-11-15 14:54:06","0000000000014","1","2023-11-15 14:54:06","2023-11-15 14:54:06","33-1","7","7"
"2023-11-15 14:54:06","0000000000014","1","2023-11-15 14:54:06","2023-11-15 14:54:06","49-1","15","15"
"2023-11-15 14:55:09","0000000000012","1","2023-11-15 14:55:09","2023-11-15 14:55:09","9-1","15","15"
"2023-11-15 14:55:09","0000000000012","1","2023-11-15 14:55:09","2023-11-15 14:55:09","12","15","15"
"2023-11-15 14:55:09","0000000000012","1","2023-11-15 14:55:09","2023-11-15 14:55:09","26-2","10","10"
"2023-11-15 14:55:09","0000000000012","1","2023-11-15 14:55:09","2023-11-15 14:55:09","33-1","15","15"
"2023-11-15 14:55:18","0000000000092","1","2023-11-15 14:55:18","2023-11-15 14:55:18","56","1","1"
"2023-11-15 14:56:56","0000000000003","1","2023-11-15 14:56:56","2023-11-15 14:56:56","35-1","60","60"
"2023-11-15 14:56:56","0000000000003","1","2023-11-15 14:56:56","2023-11-15 14:56:56","49-1","30","30"
"2023-11-15 14:56:56","0000000000003","1","2023-11-15 14:56:56","2023-11-15 14:56:56","49-2","15","15"
"2023-11-15 14:57:27","0000000000095","1","2023-11-15 14:57:27","2023-11-15 14:57:27","49-1","30","30"
"2023-11-15 14:59:13","0000000000012","1","2023-11-15 14:59:13","2023-11-15 14:59:13","58-2","14","14"
"2023-11-15 15:00:30","0000000000093","1","2023-11-15 15:00:30","2023-11-15 15:00:30","12","30","30"
"2023-11-15 15:00:30","0000000000093","1","2023-11-15 15:00:30","2023-11-15 15:00:30","16","20","20"
"2023-11-15 15:00:30","0000000000093","1","2023-11-15 15:00:30","2023-11-15 15:00:30","17","30","30"
"2023-11-15 15:00:30","0000000000093","1","2023-11-15 15:00:30","2023-11-15 15:00:30","49-2","30","30"
"2023-11-15 15:00:30","0000000000093","1","2023-11-15 15:00:30","2023-11-15 15:00:30","14-2","6","3"
"2023-11-15 15:00:44","0000000000058","1","2023-11-15 15:00:44","2023-11-15 15:00:44","61","30","30"
"2023-11-15 15:00:44","0000000000058","1","2023-11-15 15:00:44","2023-11-15 15:00:44","58-2","0","15"
"2023-11-15 15:19:57","000000000019B","1","2023-11-15 15:19:57","2023-11-15 15:19:57","58-2","16","16"
"2023-11-15 15:19:57","000000000019B","1","2023-11-15 15:19:57","2023-11-15 15:19:57","49-1","30","30"
"2023-11-15 15:19:57","000000000019B","1","2023-11-15 15:19:57","2023-11-15 15:19:57","50-2","10","10"
"2023-11-15 15:35:40","0000000000006","1","2023-11-15 15:35:40","2023-11-15 15:35:40","17","30","30"
"2023-11-15 15:35:40","0000000000006","1","2023-11-15 15:35:40","2023-11-15 15:35:40","18","25","25"
"2023-11-15 15:35:40","0000000000006","1","2023-11-15 15:35:40","2023-11-15 15:35:40","19","25","25"
"2023-11-15 15:35:40","0000000000006","1","2023-11-15 15:35:40","2023-11-15 15:35:40","49-2","30","30"
"2023-11-15 15:35:40","0000000000006","1","2023-11-15 15:35:40","2023-11-15 15:35:40","35-2","15","10"
"2023-11-15 15:35:40","0000000000006","1","2023-11-15 15:35:40","2023-11-15 15:35:40","4","30","30"
"2023-11-15 15:35:40","0000000000006","1","2023-11-15 15:35:40","2023-11-15 15:35:40","2","25","25"
"2023-11-15 15:35:40","0000000000006","1","2023-11-15 15:35:40","2023-11-15 15:35:40","42-1","50","50"
"2023-11-15 15:35:40","0000000000006","1","2023-11-15 15:35:40","2023-11-15 15:35:40","58-1","0","32"
"2023-11-15 16:01:12","0000000000063","1","2023-11-15 16:01:12","2023-11-15 16:01:12","58-1","4","4"
"2023-11-15 16:01:12","0000000000063","1","2023-11-15 16:01:12","2023-11-15 16:01:12","3","10","10"
"2023-11-15 16:01:12","0000000000063","1","2023-11-15 16:01:12","2023-11-15 16:01:12","5","20","20"
"2023-11-15 16:01:12","0000000000063","1","2023-11-15 16:01:12","2023-11-15 16:01:12","12","20","20"
"2023-11-15 16:01:12","0000000000063","1","2023-11-15 16:01:12","2023-11-15 16:01:12","51","10","10"
"2023-11-15 16:01:44","0000000000063","1","2023-11-15 16:01:44","2023-11-15 16:01:44","49-1","30","30"
"2023-11-15 16:01:44","0000000000063","1","2023-11-15 16:01:44","2023-11-15 16:01:44","49-2","30","30"
"2023-11-15 16:03:56","0000000000006","1","2023-11-15 16:03:56","2023-11-15 16:03:56","58-1","96","96"
"2023-11-15 16:10:35","0000000000093","1","2023-11-15 16:10:35","2023-11-15 16:10:35","12","30","20"
"2023-11-15 16:10:35","0000000000093","1","2023-11-15 16:10:35","2023-11-15 16:10:35","16","10","10"
"2023-11-15 16:10:35","0000000000093","1","2023-11-15 16:10:35","2023-11-15 16:10:35","17","10","10"
"2023-11-15 16:10:35","0000000000093","1","2023-11-15 16:10:35","2023-11-15 16:10:35","49-2","30","30"
"2023-11-15 16:10:35","0000000000093","1","2023-11-15 16:10:35","2023-11-15 16:10:35","58-2","0","18"
"2023-11-15 16:23:38","0000000000058","1","2023-11-15 16:23:38","2023-11-15 16:23:38","61","10","10"
"2023-11-15 16:24:31","0000000000024","1","2023-11-15 16:24:31","2023-11-15 16:24:31","49-2","30","30"
"2023-11-15 16:24:33","0000000000013","1","2023-11-15 16:24:33","2023-11-15 16:24:33","49-1","15","15"
"2023-11-15 16:24:33","0000000000013","1","2023-11-15 16:24:33","2023-11-15 16:24:33","16","10","10"
"2023-11-15 16:24:33","0000000000013","1","2023-11-15 16:24:33","2023-11-15 16:24:33","58-2","0","28"
"2023-11-15 16:25:30","0000000000051","1","2023-11-15 16:25:30","2023-11-15 16:25:30","58-2","3","3"
"2023-11-15 16:25:30","0000000000051","1","2023-11-15 16:25:30","2023-11-15 16:25:30","49-1","15","15"
"2023-11-15 16:25:30","0000000000051","1","2023-11-15 16:25:30","2023-11-15 16:25:30","49-2","15","15"
"2023-11-15 16:33:14","0000000000023","1","2023-11-15 16:33:14","2023-11-15 16:33:14","49-1","30","30"
"2023-11-15 16:37:32","0000000000014","1","2023-11-15 16:37:32","2023-11-15 16:37:32","35-1","35","35"
"2023-11-15 16:58:08","0000000000085","1","2023-11-15 16:58:08","2023-11-15 16:58:08","16","20","20"
"2023-11-15 16:58:08","0000000000085","1","2023-11-15 16:58:08","2023-11-15 16:58:08","18","20","20"
"2023-11-15 16:58:08","0000000000085","1","2023-11-15 16:58:08","2023-11-15 16:58:08","49-2","15","15"
"2023-11-15 16:58:08","0000000000085","1","2023-11-15 16:58:08","2023-11-15 16:58:08","42-1","20","20"
"2023-11-15 16:58:08","0000000000085","1","2023-11-15 16:58:08","2023-11-15 16:58:08","4","20","20"
"2023-11-15 16:58:08","0000000000085","1","2023-11-15 16:58:08","2023-11-15 16:58:08","58-2","0","8"
"2023-11-15 16:58:26","0000000000010","1","2023-11-15 16:58:26","2023-11-15 16:58:26","42-1","10","10"
"2023-11-15 16:58:41","0000000000012","1","2023-11-15 16:58:41","2023-11-15 16:58:41","42-4","10","10"
"2023-11-15 16:59:21","0000000000093","1","2023-11-15 16:59:21","2023-11-15 16:59:21","58-2","31","31"
"2023-11-15 17:01:57","0000000000010","1","2023-11-15 17:01:57","2023-11-15 17:01:57","49-2","15","15"
"2023-11-15 17:02:43","0000000000092","1","2023-11-15 17:02:43","2023-11-15 17:02:43","58-2","15","15"
"2023-11-15 17:03:19","0000000000013","1","2023-11-15 17:03:19","2023-11-15 17:03:19","58-2","14","14"
"2023-11-15 17:04:24","0000000000012","1","2023-11-15 17:04:24","2023-11-15 17:04:24","49-2","30","30"
"2023-11-15 17:04:24","0000000000012","1","2023-11-15 17:04:24","2023-11-15 17:04:24","50-1","3","3"
"2023-11-15 17:04:24","0000000000012","1","2023-11-15 17:04:24","2023-11-15 17:04:24","58-2","0","11"
"2023-11-15 17:04:46","0000000000006","1","2023-11-15 17:04:46","2023-11-15 17:04:46","58-2","4","4"
"2023-11-15 17:04:46","0000000000006","1","2023-11-15 17:04:46","2023-11-15 17:04:46","58-1","44","44"
"2023-11-15 17:07:38","0000000000095","1","2023-11-15 17:07:38","2023-11-15 17:07:38","49-1","30","30"
"2023-11-15 17:08:38","0000000000095","1","2023-11-15 17:08:38","2023-11-15 17:08:38","58-2","1366","1366"
"2023-11-15 17:14:11","0000000000007","1","2023-11-15 17:14:11","2023-11-15 17:14:11","51","10","10"
"2023-11-15 17:14:11","0000000000007","1","2023-11-15 17:14:11","2023-11-15 17:14:11","49-2","15","15"
"2023-11-15 17:14:11","0000000000007","1","2023-11-15 17:14:11","2023-11-15 17:14:11","40-3","6","6"
"2023-11-15 17:17:26","0000000000003","1","2023-11-15 17:17:26","2023-11-15 17:17:26","58-2","23","23"
"2023-11-15 17:18:39","0000000000014","1","2023-11-15 17:18:39","2023-11-15 17:18:39","57-1","2","2"
"2023-11-15 17:18:39","0000000000014","1","2023-11-15 17:18:39","2023-11-15 17:18:39","57-2","1","1"
"2023-11-15 17:18:39","0000000000014","1","2023-11-15 17:18:39","2023-11-15 17:18:39","59-1","4","4"
"2023-11-15 17:20:16","0000000000002","1","2023-11-15 17:20:16","2023-11-15 17:20:16","58-2","11","11"
"2023-11-15 17:23:17","0000000000010","1","2023-11-15 17:23:17","2023-11-15 17:23:17","49-1","15","15"
"2023-11-15 17:30:33","0000000000036","1","2023-11-15 17:30:33","2023-11-15 17:30:33","58-2","45","45"
"2023-11-15 17:30:51","0000000000093","1","2023-11-15 17:30:51","2023-11-15 17:30:51","58-2","13","13"
"2023-11-15 17:31:19","0000000000086","1","2023-11-15 17:31:19","2023-11-15 17:31:19","58-2","12","12"
"2023-11-15 17:32:25","0000000000006","1","2023-11-15 17:32:25","2023-11-15 17:32:25","51","10","10"
"2023-11-15 17:32:25","0000000000006","1","2023-11-15 17:32:25","2023-11-15 17:32:25","49-2","30","30"
"2023-11-15 17:32:25","0000000000006","1","2023-11-15 17:32:25","2023-11-15 17:32:25","59-1","10","10"
"2023-11-15 17:32:25","0000000000006","1","2023-11-15 17:32:25","2023-11-15 17:32:25","35-2","15","15"
"2023-11-15 17:32:25","0000000000006","1","2023-11-15 17:32:25","2023-11-15 17:32:25","4","30","30"
"2023-11-15 17:32:25","0000000000006","1","2023-11-15 17:32:25","2023-11-15 17:32:25","42-1","50","30"
"2023-11-15 17:39:58","0000000000093","1","2023-11-15 17:39:58","2023-11-15 17:39:58","12","30","30"
"2023-11-15 17:39:58","0000000000093","1","2023-11-15 17:39:58","2023-11-15 17:39:58","17","20","20"
"2023-11-15 17:39:58","0000000000093","1","2023-11-15 17:39:58","2023-11-15 17:39:58","49-2","30","30"
"2023-11-15 17:39:58","0000000000093","1","2023-11-15 17:39:58","2023-11-15 17:39:58","14-2","4","3"
"2023-11-15 17:39:58","0000000000093","1","2023-11-15 17:39:58","2023-11-15 17:39:58","65","4","3"
"2023-11-15 17:39:58","0000000000093","1","2023-11-15 17:39:58","2023-11-15 17:39:58","35-1","10","10"
"2023-11-15 17:39:58","0000000000093","1","2023-11-15 17:39:58","2023-11-15 17:39:58","58-2","0","7"
"2023-11-15 17:43:27","0000000000058","1","2023-11-15 17:43:27","2023-11-15 17:43:27","40-2","7","7"
"2023-11-15 17:43:39","0000000000092","1","2023-11-15 17:43:39","2023-11-15 17:43:39","58-2","6","6"
"2023-11-15 17:44:38","0000000000012","1","2023-11-15 17:44:38","2023-11-15 17:44:38","9-1","10","10"
